trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
747,False,"{'a': 0.95, 'e': 1.7898095937910788e-06}",20,4,29.384758296714676,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.95, 'e': 1.7850302366271784e-06}",20,16,9.699506745011037,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.95, 'e': 1.780269997528095e-06}",35,28,14.127749006134273,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.95, 'e': 1.7755287746632043e-06}",20,6,26.45540851276299,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.95, 'e': 1.7708064668789688e-06}",20,12,14.471749365029341,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.95, 'e': 1.766102973693543e-06}",25,13,19.55037286187673,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.95, 'e': 1.7614181952914298e-06}",25,19,12.248196108512893,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.95, 'e': 1.7567520325181827e-06}",30,13,26.55477007568665,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.95, 'e': 1.7521043868751612e-06}",30,10,31.198044609980172,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.95, 'e': 1.747475160514331e-06}",25,19,8.613781362184412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.95, 'e': 1.7428642562331143e-06}",20,14,11.954380810403539,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.95, 'e': 1.7382715774692887e-06}",20,0,30.255626889485956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
759,False,"{'a': 0.95, 'e': 1.7336970282959292e-06}",20,4,27.68465714641848,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.95, 'e': 1.7291405134164012e-06}",25,13,22.809554571561346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.95, 'e': 1.7246019381593964e-06}",20,14,10.889718924210635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.95, 'e': 1.7200812084740143e-06}",30,9,34.357660672338916,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.95, 'e': 1.7155782309248932e-06}",25,0,38.18712717099361,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.95, 'e': 1.7110929126873773e-06}",20,10,17.12179337002235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.95, 'e': 1.7066251615427378e-06}",25,11,27.057178311001326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.95, 'e': 1.7021748858734295e-06}",25,17,13.885800197491651,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.95, 'e': 1.6977419946583942e-06}",20,6,24.035631908776587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.95, 'e': 1.6933263974684093e-06}",30,23,12.47313848105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.95, 'e': 1.688928004461472e-06}",25,14,13.105849628975236,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.95, 'e': 1.684546726378233e-06}",20,13,4.963337880165194,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.95, 'e': 1.6801824745374648e-06}",30,22,13.031296521581654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.95, 'e': 1.6758351608315763e-06}",20,13,17.906526092607564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.95, 'e': 1.6715046977221655e-06}",30,14,28.506456276602083,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.95, 'e': 1.6671909982356116e-06}",25,0,39.27286469579096,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
775,False,"{'a': 0.95, 'e': 1.6628939759587103e-06}",35,18,27.806068284720972,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.95, 'e': 1.6586135450343434e-06}",25,16,15.977693021993064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.95, 'e': 1.6543496201571913e-06}",25,14,19.72036961303849,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.95, 'e': 1.650102116569484e-06}",20,14,9.852690258571956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.95, 'e': 1.6458709500567866e-06}",25,20,10.604099510566792,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.95, 'e': 1.6416560369438275e-06}",30,13,30.521018929772175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.95, 'e': 1.6374572940903594e-06}",25,8,30.926413739398555,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.95, 'e': 1.6332746388870606e-06}",35,13,39.51768356549876,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.95, 'e': 1.6291079892514714e-06}",20,13,12.52349378376083,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.95, 'e': 1.6249572636239666e-06}",20,2,30.5419373396209,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.95, 'e': 1.6208223809637654e-06}",30,16,24.289152359904406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.95, 'e': 1.6167032607449738e-06}",30,16,26.065753693963437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.95, 'e': 1.6125998229526654e-06}",25,5,12.472293941884441,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
788,False,"{'a': 0.95, 'e': 1.608511988078996e-06}",25,15,20.546793298481322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.95, 'e': 1.6044396771193504e-06}",25,10,26.218366667659218,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.95, 'e': 1.6003828115685272e-06}",20,16,8.558862116520158,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.95, 'e': 1.5963413134169536e-06}",20,16,9.236586730097303,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.95, 'e': 1.5923151051469357e-06}",20,12,17.839101611288577,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.95, 'e': 1.5883041097289425e-06}",30,14,33.40300877476629,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.95, 'e': 1.5843082506179197e-06}",20,14,14.5960530883641,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.95, 'e': 1.5803274517496397e-06}",20,8,21.643425593499202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.95, 'e': 1.57636163753708e-06}",20,2,29.53750618406045,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.95, 'e': 1.5724107328668357e-06}",20,10,16.966989739383962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.95, 'e': 1.5684746630955635e-06}",20,10,17.880349727137265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.95, 'e': 1.5645533540464551e-06}",30,13,30.867811666745897,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.95, 'e': 1.5606467320057431e-06}",20,13,14.049400697347114,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.95, 'e': 1.5567547237192367e-06}",20,14,8.442870710347549,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.95, 'e': 1.5528772563888864e-06}",25,14,23.689613476509656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.95, 'e': 1.5490142576693827e-06}",20,2,28.902959293499137,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.95, 'e': 1.545165655664778e-06}",30,19,24.141038266293293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.95, 'e': 1.541331378925145e-06}",25,11,25.45426877072866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.95, 'e': 1.5375113564432566e-06}",20,11,16.415429421195824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.95, 'e': 1.5337055176513017e-06}",20,13,10.763049896038288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.95, 'e': 1.529913792417625e-06}",30,8,39.22058368247551,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.95, 'e': 1.5261361110434946e-06}",25,5,32.75429670044889,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.95, 'e': 1.5223724042599024e-06}",20,12,13.19717484660638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.95, 'e': 1.5186226032243853e-06}",30,9,39.48837572188265,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.95, 'e': 1.514886639517878e-06}",20,16,6.372565462720114,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.95, 'e': 1.511164445141595e-06}",25,11,27.531419013712924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.95, 'e': 1.5074559525139314e-06}",35,17,31.826341549639498,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.95, 'e': 1.5037610944673998e-06}",30,12,32.026804802943275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.95, 'e': 1.500079804245586e-06}",20,13,16.8145944356624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.95, 'e': 1.4964120155001349e-06}",20,9,18.973279633820262,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.95, 'e': 1.4927576622877617e-06}",20,10,18.29641255401042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.95, 'e': 1.4891166790672857e-06}",20,11,19.526183038320923,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.95, 'e': 1.4854890006966943e-06}",20,8,24.455084530176656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.95, 'e': 1.4818745624302269e-06}",20,13,13.370631355275785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.95, 'e': 1.478273299915487e-06}",20,8,23.500813884686536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.95, 'e': 1.4746851491905785e-06}",20,4,23.31077928018046,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.95, 'e': 1.471110046681264e-06}",20,6,21.368503534044287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.95, 'e': 1.46754792919815e-06}",25,11,22.48337151416964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.95, 'e': 1.463998733933895e-06}",25,20,10.734369735296255,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.95, 'e': 1.4604623984604389e-06}",20,12,12.416859921185555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.95, 'e': 1.4569388607262608e-06}",20,6,19.61419649300847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.95, 'e': 1.453428059053654e-06}",30,16,26.124533657618436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.95, 'e': 1.4499299321360295e-06}",20,13,10.322210983559149,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.95, 'e': 1.4464444190352375e-06}",20,16,6.50191561181113,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.95, 'e': 1.4429714591789146e-06}",25,14,19.8140091967723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.95, 'e': 1.4395109923578522e-06}",20,11,18.170955056798235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.95, 'e': 1.4360629587233858e-06}",20,5,28.51994219454501,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.95, 'e': 1.4326272987848097e-06}",25,13,23.68377289531127,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.95, 'e': 1.4292039534068077e-06}",20,10,22.280134027229845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.95, 'e': 1.4257928638069111e-06}",20,7,25.49480129552468,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.95, 'e': 1.422393971552974e-06}",25,7,24.748421830265777,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.95, 'e': 1.419007218560671e-06}",35,21,29.40264890318149,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.95, 'e': 1.4156325470910167e-06}",20,11,20.38770358186118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.95, 'e': 1.4122698997479028e-06}",25,19,12.869477804545005,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.95, 'e': 1.4089192194756593e-06}",30,19,-23.90497433674945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
843,False,"{'a': 0.95, 'e': 1.4055804495566343e-06}",30,13,32.61692840210105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.95, 'e': 1.402253533608792e-06}",20,10,19.045726780407858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.95, 'e': 1.3989384155833346e-06}",20,11,17.624585144100724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.95, 'e': 1.3956350397623402e-06}",20,16,7.119022290594147,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.95, 'e': 1.3923433507564217e-06}",25,13,23.268788973138797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.95, 'e': 1.3890632935024065e-06}",20,10,-20.84785916086847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
849,False,"{'a': 0.95, 'e': 1.3857948132610308e-06}",20,8,20.94030850467492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.95, 'e': 1.382537855614659e-06}",30,11,34.32145730122974,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.95, 'e': 1.3792923664650166e-06}",20,5,24.813178936026215,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.95, 'e': 1.3760582920309438e-06}",20,7,26.455789612030653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.95, 'e': 1.3728355788461689e-06}",25,0,42.27947135723093,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
854,False,"{'a': 0.95, 'e': 1.3696241737570968e-06}",25,12,22.2872904382751,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.95, 'e': 1.3664240239206189e-06}",30,16,24.269527948832636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.95, 'e': 1.3632350768019379e-06}",25,15,18.959016802028188,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.95, 'e': 1.3600572801724116e-06}",20,7,20.550582208618653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.95, 'e': 1.3568905821074167e-06}",30,16,27.13203797996905,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.95, 'e': 1.353734930984224e-06}",20,12,13.510300875805807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.95, 'e': 1.3505902754798984e-06}",20,0,30.568337541427965,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
861,False,"{'a': 0.95, 'e': 1.347456564569209e-06}",25,13,28.202833845439958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.95, 'e': 1.344333747522561e-06}",20,12,15.428148917856477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.95, 'e': 1.3412217739039418e-06}",30,15,28.09439496845134,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.95, 'e': 1.3381205935688853e-06}",25,13,21.13713228984487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.95, 'e': 1.3350301566624514e-06}",25,8,26.277692193523993,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.95, 'e': 1.3319504136172218e-06}",20,16,7.693757825424494,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.95, 'e': 1.3288813151513133e-06}",30,15,25.759819590620594,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.95, 'e': 1.3258228122664067e-06}",25,7,35.65305551468928,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.95, 'e': 1.322774856245789e-06}",25,15,18.103656509294428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.95, 'e': 1.319737398652416e-06}",20,16,6.215810445627628,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.95, 'e': 1.3167103913269868e-06}",20,14,9.278565839371057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.95, 'e': 1.3136937863860337e-06}",20,9,18.02197483138475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.95, 'e': 1.3106875362200309e-06}",30,13,30.652448631146914,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.95, 'e': 1.3076915934915143e-06}",20,14,9.141305029593568,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.95, 'e': 1.3047059111332187e-06}",20,10,22.34607212720249,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.95, 'e': 1.3017304423462286e-06}",25,15,17.121635538352702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.95, 'e': 1.298765140598145e-06}",25,15,21.498558685220527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.95, 'e': 1.2958099596212658e-06}",25,17,17.658873601860954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.95, 'e': 1.292864853410781e-06}",35,18,25.76070900461888,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.95, 'e': 1.2899297762229824e-06}",25,12,25.263082011039746,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.95, 'e': 1.287004682573487e-06}",20,12,14.283286147773456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.95, 'e': 1.2840895272354747e-06}",20,15,8.723327914522258,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.95, 'e': 1.2811842652379412e-06}",20,6,26.839585441791552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.95, 'e': 1.2782888518639624e-06}",25,3,32.9139759826777,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.95, 'e': 1.2754032426489742e-06}",20,9,21.90548467556533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.95, 'e': 1.2725273933790655e-06}",25,13,19.26621605944205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.95, 'e': 1.2696612600892838e-06}",25,7,31.799117261357665,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.95, 'e': 1.2668047990619565e-06}",30,19,24.292641918789045,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.95, 'e': 1.2639579668250216e-06}",25,11,29.024780331942242,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.95, 'e': 1.261120720150376e-06}",25,19,12.978565781374098,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.95, 'e': 1.2582930160522329e-06}",20,12,17.64394705405681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.95, 'e': 1.2554748117854936e-06}",25,19,9.627309134438327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.95, 'e': 1.2526660648441336e-06}",25,8,28.89070778430755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.95, 'e': 1.249866732959598e-06}",20,7,23.539900083881882,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.95, 'e': 1.247076774099213e-06}",25,12,20.587204463514258,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.95, 'e': 1.2442961464646063e-06}",25,18,12.909487102276678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.95, 'e': 1.2415248084901425e-06}",25,17,12.766268563819255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.95, 'e': 1.2387627188413705e-06}",30,16,27.878689040995273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.95, 'e': 1.23600983641348e-06}",25,7,36.306932043649205,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.95, 'e': 1.2332661203297754e-06}",25,3,38.354233285530796,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.95, 'e': 1.230531529940155e-06}",20,9,19.930312795314105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.95, 'e': 1.2278060248196077e-06}",20,11,16.6499392445237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.95, 'e': 1.225089564766718e-06}",20,12,15.337234183527848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.95, 'e': 1.2223821098021842e-06}",30,18,20.963857352180767,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.95, 'e': 1.2196836201673466e-06}",20,9,20.807901993428707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.95, 'e': 1.2169940563227284e-06}",25,14,20.503139761862727,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.95, 'e': 1.2143133789465868e-06}",25,11,26.35504695242531,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.95, 'e': 1.2116415489334768e-06}",25,20,11.248324853440351,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.95, 'e': 1.208978527392824e-06}",25,13,22.598932101434094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.95, 'e': 1.2063242756475095e-06}",25,3,38.340034514657155,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.95, 'e': 1.2036787552324668e-06}",20,13,14.175625368217053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.95, 'e': 1.201041927893286e-06}",20,14,12.452358353747899,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.95, 'e': 1.198413755584833e-06}",25,20,9.563241798214236,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.95, 'e': 1.1957942004698754e-06}",25,11,23.82849981931466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.95, 'e': 1.1931832249177225e-06}",20,4,28.25878833973725,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.95, 'e': 1.1905807915028726e-06}",30,13,34.91685039572988,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.95, 'e': 1.1879868630036715e-06}",20,16,5.689419737517526,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.95, 'e': 1.1854014024009832e-06}",25,14,16.477991374820075,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.95, 'e': 1.1828243728768672e-06}",20,9,19.360971761320005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.95, 'e': 1.1802557378132694e-06}",25,12,24.388517023481153,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.95, 'e': 1.17769546079072e-06}",20,4,27.394021784167375,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.95, 'e': 1.1751435055870435e-06}",20,10,16.937801129552156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.95, 'e': 1.172599836176077e-06}",35,21,26.409448702111952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.95, 'e': 1.1700644167263984e-06}",35,22,27.832627024234288,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.95, 'e': 1.167537211600066e-06}",25,13,23.257005387343277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
